Technology Name,Country Name,Metric,Unit,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Data Source,Country Code,Spatial Scale,ID
Motorcycles,World,Cumulative Total Capacity,MW,1.3527118765147508,5.507541435632319,16.098488185701285,32.982154575583934,57.49085369676875,89.42462777875633,130.3652841955527,181.5104322425324,244.2558184591847,320.2354337139749,416.1693928329851,531.1658329568679,668.2530499617025,831.003968692682,1023.611678674273,1250.9577728957681,1518.665390871255,1833.1291802470273,2201.5176055735956,2635.8937222797977,3210.1131469517745,3783.60620892827,4357.881173793862,5060.323226136973,5972.986693017487,6965.510447445287,8141.885774075362,9670.641581596159,11366.032695858736,13313.245998102579,15096.011461985954,16588.586555850616,17867.693387178566,18901.154451732833,20180.855378587665,21709.023448776516,23438.592800156974,25569.110752971184,27885.694361196805,30518.53887433304,33551.496172122526,37026.78581404586,41007.739853954154,45543.380911309345,50625.68612379368,56301.02337641647,62783.04702868802,70844.1408269211,80650.95889159793,92256.81736327465,106965.18493291512,123960.29976818876,143418.18534908534,166339.6410965375,191804.41425920313,218906.69888487278,252073.1596864073,285795.4186253155,322951.6135010633,362880.011842043,415017.33012294833,470825.86265849916,533490.1100273967,599145.6381805401,659927.5813214994,727904.0214586202,800634.6807214301,870561.7972651182,942733.2059835264,1020757.8106515809,1107570.3769762744,1201719.407432676,1300082.1424215117,1405077.4771260684,1524737.5170634547,1630249.1420777591,1744479.955438071,1879727.2813367888,2020456.8805606079,2139020.77368392,2290620.7929594894,2451834.6601009704,2608325.4598806757,2729495.468666561,2841252.705985629,2962887.5322128073,3069811.6841720087,3166801.995150675,3279249.961736248,3394994.642589885,3515446.534187423,3639223.938315339,3771509.130037344,3936811.538919475,4111266.7259822562,4311937.663741006,4524103.203300344,4761417.807530387,4981592.999286465,5215064.142922822,5455877.888512135,5690156.966272175,5923854.049899797,6187413.7014656775,6481174.013074755,6805235.854704336,7156277.195258761,7525628.363650641,7901861.028184822,Wilson & Grubler,World,Global,Motorcycles_Cumulative Total Capacity_World
Motorcycles,World,Cumulative Total No. of Units, #,1327.8179387742123,5229.983503722902,15199.759051322026,30248.505696954468,50934.51457749921,76576.33841691782,107871.8951086594,145129.303889574,188721.62962006853,239100.02289120195,297037.37107300974,363169.63626032,438241.7602590419,523114.4386759856,618765.7230876295,726285.2311648192,846859.0668597812,981744.6392251552,1132236.5868674177,1301240.0358622242,1514024.4203506063,1716434.5195473488,1909487.23296954,2134407.4101175535,2412763.2442523804,2701108.0747601693,3026651.2576175607,3429648.510968554,3855389.001881061,4321199.721595753,4727475.43307438,5051518.939566566,5316078.959931361,5518567.425841867,5764212.24114318,6049293.398101394,6362335.102689792,6733730.273474721,7123330.250291601,7549520.93068795,8022099.375746976,8543352.518201187,9118151.792054482,9748616.096870031,10428753.830376128,11160000.233603176,11964156.365524933,12908484.048432885,14004597.427716816,15269606.888074765,16892237.815292794,18827622.75798053,21069960.329227015,23687496.630398136,26593838.90153744,29650471.798374552,32841396.362060275,36169043.85535101,39833037.15511319,43877560.77871604,48320979.69800322,53142943.42355943,58903943.42355943,64832943.42355943,69899943.42355944,76020943.42355944,82559943.42355943,88804943.42355944,95300943.42355944,102284943.42355943,110162943.42355944,118623943.42355944,127430943.42355943,136906943.42355943,147640943.42355943,157262943.42355943,167599943.42355946,179646943.42355943,192186943.42355946,202889943.42355943,216453943.42355943,230754943.42355943,244498943.42355943,255786943.42355943,266318943.42355943,277827943.4235594,288161943.4235594,297760943.4235594,308689943.4235594,319699943.4235594,330881943.4235594,342122943.4235595,354553943.4235594,372135943.4235594,391342943.4235594,414048943.4235594,438326943.4235594,464856943.4235595,487578943.4235594,511835943.4235594,536763943.4235594,562194943.4235594,589065943.4235594,620188336.6259404,654823660.215226,693056871.1914165,734789935.5545118,779916653.3045119,827989945.6795118,Wilson & Grubler,World,Global,Motorcycles_Cumulative Total No. of Units_World
Motorcycles,World, Average Capacity of Unit Additions,MW,0.0010647496857740838,0.0010647496857740838,0.001062305435012469,0.0011219317320876523,0.0011847959295925533,0.0012453784208944021,0.0013081939017751992,0.0013727510774495736,0.0014393677135872435,0.0015081786123243854,0.0016558224035033303,0.001738885546989379,0.0018260735104173782,0.0019175890494636276,0.00201364478445147,0.0021144636753572246,0.0022202795194535938,0.002331337472653947,0.002447894595678117,0.00257022042620888,0.002698597578260394,0.0028333223700417252,0.0029747054816561844,0.0031230726440378683,0.003278765360593977,0.003442141663091094,0.0036135769033916487,0.0037934645827209118,0.003982217220233792,0.004180267262712433,0.004388068037331247,0.0046060947495044306,0.004834845527923027,0.005103802134641229,0.00520955805757643,0.00536046677547629,0.005525044510138266,0.005736525728946471,0.0059460568431051655,0.006177621037343512,0.006417891737340414,0.0066671821402565475,0.006925816056135722,0.007194128236462405,0.007472464711353642,0.007761183135502694,0.008060653143041939,0.008536331131805668,0.008946901160063768,0.00917452306514191,0.009064518198761133,0.008781258167520902,0.008677500582608608,0.00875688170482939,0.008761794306037898,0.008866712340142012,0.01039399714395793,0.010133963710669349,0.010140901425272663,0.00987221291228649,0.011733604062087703,0.011573818409244317,0.010877321188838308,0.011073625932390507,0.011995646958942025,0.011105446844816349,0.011122596614590906,0.011197296484177425,0.011110130652464325,0.011171907884887535,0.011019619995518306,0.011127411707410684,0.011168699328810674,0.011080132408670004,0.011147758518482036,0.01096566462422617,0.01105067363454697,0.011226639486902784,0.011222456078454453,0.011077631797002017,0.011176645478883019,0.011272908687607934,0.011386117562551298,0.010734408999458257,0.010611207493265117,0.010568670277798132,0.010346831039210533,0.010104209915477244,0.010288952931244655,0.010512686726034197,0.01077194523319073,0.011011244918416102,0.010641556730915071,0.009401797797868892,0.009082896186951721,0.0088377934360411,0.008739004018425686,0.008945141508859535,0.009689956507177067,0.00962489770525443,0.00966037169405138,0.009212342328655648,0.008696999874497464,0.00846848922741957,0.008481523518953092,0.008475925337042426,0.008411587931818657,0.008184755878725134,0.007826230448277682,Wilson & Grubler,World,Global,Motorcycles_ Average Capacity of Unit Additions_World
Motorcycles,World,Maximum Capacity of Unit Additions,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilson & Grubler,World,Global,Motorcycles_Maximum Capacity of Unit Additions_World
