"Country or Area","Unit","1995","1995 Footnotes","1996","1996 Footnotes","1997","1997 Footnotes","1998","1998 Footnotes","1999","1999 Footnotes","2000","2000 Footnotes","2001","2001 Footnotes","2002","2002 Footnotes","2003","2003 Footnotes","2004","2004 Footnotes","2005","2005 Footnotes","2006","2006 Footnotes","2007","2007 Footnotes","2008","2008 Footnotes","2009","2009 Footnotes","2010","2010 Footnotes","2011","2011 Footnotes","2012","2012 Footnotes","2013","2013 Footnotes","2014","2014 Footnotes","2015","2015 Footnotes","2016","2016 Footnotes"
"Iran (Islamic Republic of)","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1709.372","","","","","","","","","","","","","","",""
"Ireland","Mil. USD","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Ireland","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Japan","Mil. USD","","","","","1010.23331410667","","893.867547028944","","918.136541534985","","922.252497664724","","706.901538828846","","588.373598134105","","552.230544133154","","572.904409955509","","509.425794076649","","421.88555802143","","438.203426811658","","584.300461247897","","621.010416543942","","702.803461499575","","616.875541873565","","330.678635475477","","283.20931983164","","255.991845412376","","476.669539585546","","509.996516316782",""
"Japan","Thousand units","3174","","3407","","3624","","2959","","2844","","2868","","2675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kazakhstan","Thousand units","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","0",""
"Kyrgyzstan","Thousand units","0","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Latvia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Latvia","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Lithuania","Mil. USD","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","1"
"Lithuania","Thousand units","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","1"
"Luxembourg","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Luxembourg","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Malta","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Malta","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Mexico","Mil. USD","0","","0","","0","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0",""
"Mexico","Thousand units","0","","0","","0","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0",""
"Montenegro","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Montenegro","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Netherlands","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Netherlands","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Norway","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Norway","Thousand units","","","","","","","","","","","","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Poland","Mil. USD","","","","","","","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","1"
"Poland","Thousand units","","","","","","","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","1"
"Portugal","Mil. USD","","","","","4.95428014655776","","5.97951243743631","","6.97757903336588","","10.0897444185367","","10.4038702114522","","17.4879514878492","","21.7546734935918","","22.350114544337","","21.8386397552604","","31.6251369216439","","35.9800434552018","","27.2246806480422","","31.8219758348846","","34.270983378945","","39.0700838768518","","33.3484416153706","","35.4461575162739","","24.4378119344229","","16.7710538433045","","14.1038767245779","1"
"Portugal","Thousand units","","","","","38.439","","49.143","","64.632","","104.803","","100.82","","152.112","","150.2","","126","","152.23","","202.594","","167.476","","116.908","","121.636","","171.934","","171.092","","121.592","","118.812","","90.975","","79.333","","70.94","1"
"Republic of Korea","Thousand units","10487","","10100","","10990","","9586","","9762","","11424","","10275","","10708","","6769","","4546","","2824.945","","","","","","","","","","","","","","","","","","","","","","",""
"Russian Federation","Thousand units","27.2","","7.3","","3.1","","0.8","","1.9","","0.5","","3.3","","26.5","","30.4","","231","","942","","1765","","2539","","2957","","958","","1228","","1348","","1058","","925","","1262","","586","","328",""
"Serbia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Serbia","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Slovakia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Slovakia","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Slovenia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","0","","","","","","",""
"Slovenia","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","0","","","","","","",""
"Spain","Mil. USD","","","","","","","","","","","","","","","","","","","0","","0","","0","","0","","0","","0","","","","","","","","","","","","","","0",""
"Spain","Thousand units","","","","","","","","","","","","","","","","","","","0","","0","","0","","0","","0","","0","","","","","","","","","","","","","","0",""
"Sweden","Mil. USD","","","180.436619338506","","158.089945145496","","184.531361935163","","175.735261042103","","139.485477220692","","110.464226476513","","129.915166594378","","113.64895273026","","100.559449821424","","92.0636782695597","","116.410001966365","","127.678556897187","","129.698852707799","","116.640069560044","","120.514060017604","","124.748381820549","","125.937270300793","","139.704169210658","","91.519264923766","","0","","4.23009054535675",""
"Sweden","Thousand units","1064","","1010","","961","","1086","","1113","","1044","","1058","","989","","645","","413","","344","","510.0323","","423.9064","","412.6583","","395.9922","","438.2318","","506.7665","","570.7194","","608.4904","","381.6362","","0","","27.472",""
"The former Yugoslav Republic of Macedonia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"The former Yugoslav Republic of Macedonia","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Ukraine","Thousand units","5.341","","1.196","","0.282","","","","","","","","","","","","2","","53","","78","","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0",""
"United Kingdom","Mil. USD","306.153953271312","","344.172180136755","","464.117941662249","","428.436388539985","","389.446378512319","","413.659018782853","","349.238111004743","","360.898649627561","","317.891823714534","","249.185250283789","","","","","","","","176.652109908656","","","","","","","","","","100.053062829206","","131.637485562309","","85.5555523591051","","90.0619715152764","1"
"United Kingdom","Thousand units","2214","","2734","","3819","","3882","","4503","","5141","","4499","","4229","","3392","","2019","","","","","","","","1000.4","","","","","","","","","","","","468","","355","","388.829","1"
"United States of America","Mil. USD","358.7","","397.5","","","","","","","","","","","","","","243.1","","220.7","","268.3","","248.8","","220.5","","154.8","","36","","","","","","37","","","","","","","","",""
"United States of America","Thousand units","2711","","2980","","","","","","","","","","","","","","1514","","1104","","","","921","","718","","306","","128","","","","","","","","","","","","","","",""
"Uzbekistan","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.63899488142045",""
"Uzbekistan","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.042",""

"fnSeqID","Footnote"
"1","Calculated by the Statistics Division of the United Nations, based on Prodcom data."
"2","Including electric ovens, cookers, cooking plates, boiling rings, grillers and roasters; electric water heaters and immersion heaters; and electric space heating apparatus and soil heating apparatus."
