"Country or Area","Unit","1995","1995 Footnotes","1996","1996 Footnotes","1997","1997 Footnotes","1998","1998 Footnotes","1999","1999 Footnotes","2000","2000 Footnotes","2001","2001 Footnotes","2002","2002 Footnotes","2003","2003 Footnotes","2004","2004 Footnotes","2005","2005 Footnotes","2006","2006 Footnotes","2007","2007 Footnotes","2008","2008 Footnotes","2009","2009 Footnotes","2010","2010 Footnotes","2011","2011 Footnotes","2012","2012 Footnotes","2013","2013 Footnotes","2014","2014 Footnotes","2015","2015 Footnotes","2016","2016 Footnotes"
"Montenegro","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2"
"Montenegro","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2"
"Netherlands","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8850735052085","","87.6791150531487",""
"Netherlands","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79380","","135408",""
"Norway","Mil. USD","","","","","","","","","","","","","","","33.2882467748721","","44.5069713026673","","48.1654098157993","","60.5355064027939","","73.2848232848233","","","","","","","","","","","","","","","","","","","","53.0452713576845","2"
"Norway","Units","","","","","","","","","","","","","","","138041","","","","163258","","197609","","206401","","","","","","","","","","","","","","","","","","","","155100","2"
"Poland","Mil. USD","","","","","","","","","","","21.1915348906772","","25.5013556755172","","21.3723744087058","","27.9758040150936","","32.3159048293869","","42.0648125730829","","45.5342540798488","","50.9402265214328","","53.3028903533807","","47.8824412353071","","44.4400225516532","","49.4456733373654","","45.0170801423187","","52.7745112976081","","57.9481963773979","","50.2188619180263","","50.9538524013031",""
"Poland","Units","","","","","","","","","","","794851","","799327","","591775","","584559","","531793","","663701","","653038","","706540","","678690","","806422","","798952","","926734","","825867","","1038287","","1119767","","1164210","","1452759","2"
"Portugal","Mil. USD","1.77960471348738","","2.65551237934931","","2.68517255511438","","3.40936484809262","","3.70247497539916","","3.83298765970484","","3.57874560406618","","2.92900204068507","","3.77443909706266","","4.96669212096379","","5.48551086902452","","5.28182075731077","","5.15709910865511","","4.82287090145796","","4.44142459125021","","8.46750247538384","","6.46107769129236","","8.31267907129028","","10.6729230581166","","14.7034205399534","","15.7728604709416","","16.3889981053922",""
"Portugal","Units","17140","","15076","","16493","","39685","","84515","","150261","","116196","","27313","","18238","","55798","","32381","","20339","","10156","","9415","","8668","","12232","","10793","","15752","","19999","","27573","","39650","","44984",""
"Republic of Moldova","Units","","","","","","","","","","","","","","","","","","","266341","","189522","","137739","","143261","","126992","","2904","","1690","","761","","453","","380","","","","","","0",""
"Romania","Mil. USD","","","","","","","","","","","","","","","0.343967693053759","","1.27740691316296","","2.32162889266187","","2.04725808419545","","1.98221183227621","","3.27365938685533","","2.92275270211703","","1.15894501242078","","","","","","","","0.5919619380902","","0.529384102054984","","0.486061412957805","","0.468521110176133",""
"Romania","Units","","","","","","","","","","","","","","","","","21422","","37304","","32344","","128784","","95370","","86262","","28490","","","","","","","","10444","","10395","","5467","","9491",""
"Russian Federation","Units","","","3990","5","5331","5","5218","5","3537","5","5335","5","7020","5","6353","5","7388","5","5686","5","2271","5","3549","5","2445","5","1488","5","1237","5","3090793","","2923048","","3032831","","2938432","","2808982","","2484286","","2524978",""
"Saudi Arabia","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","228","","222",""
"Serbia","Units","","","","","","","","","","","","","","","","","","","","","","","70844","","","","","","","","","","","","","","","","","","","","",""
