"Country or Area","Unit","1995","1995 Footnotes","1996","1996 Footnotes","1997","1997 Footnotes","1998","1998 Footnotes","1999","1999 Footnotes","2000","2000 Footnotes","2001","2001 Footnotes","2002","2002 Footnotes","2003","2003 Footnotes","2004","2004 Footnotes","2005","2005 Footnotes","2006","2006 Footnotes","2007","2007 Footnotes","2008","2008 Footnotes","2009","2009 Footnotes","2010","2010 Footnotes","2011","2011 Footnotes","2012","2012 Footnotes","2013","2013 Footnotes","2014","2014 Footnotes","2015","2015 Footnotes","2016","2016 Footnotes"
"Finland","Mil. USD","","","","","98.4954603110701","","101.245277822956","","106.538561764272","","105.030322899144","","120.804288104804","","120.464730342524","","71.1033528616748","","49.6669212096379","","679.003133860618","","955.916405403061","","773.297291748644","","590.325074834062","","393.141085699927","","280.777984729648","","233.542475302802","","138.765112118613","","188.539160636562","","1125.07021191044","","1524.96681999374","","950.18431628909",""
"Finland","Thousand units","","","","","33.699","","31.364","","33.93","","38.468","","41.916","","41.176","","19.436","","10.236","","21.563","","32.615","","24.291","","17.859","","11.978","","8.238","","5.503","","1.973","","7.846","","46.092","","79.131","","48.392",""
"France","Mil. USD","","","","","","","","","","","40464.7174842475","","43422.4078531736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Germany","Mil. USD","90270.7374175099","","93203.9781528677","","85751.4918139416","","100083.019493","","","","","","","","112014.37190568","","134199.456146631","","","","159711.199057355","","166926.010823683","","195846.124667841","","201075.058850052","","166042.186589867","","200031.89491562","","231013.17296045","","212464.935883155","","227569.830997559","","200573.011556778","","","","177810.292722386",""
"Germany","Thousand units","4514.301","","4712.827","","4756.743","","5459.23","","","","","","","","5560.966","","5624.217","","","","5944.709","","5965.278","","6399.412","","6134.784","","5407.086","","6093.798","","6625.495","","6237.408","","6360.061","","5621.351","","","","5734.482",""
"Hungary","Mil. USD","","","","","","","","","","","","","","","","","","","1661.78507573111","","","","2380.0323209278","","4650.48944638328","","","","","","","","3681.783725678","","3816.22869674258","","5768.47493238561","","9008.09538352289","","9159.24928176993","","8693.42860967042",""
"Hungary","Thousand units","","","","","","","","","","","","","","","","","","","116.393","","","","182.192","","288.682","","","","","","","","209.938","","230.57","","307.849","","434.61","","522.56","","522.865",""
"Iceland","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"Iceland","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"India","Mil. USD","","","","","","","","","","","","","","","","","2434.49151818604","","3516.90911659779","","5162.88308993372","","","","","","","","","","","","10042.7160546051","","10810.0991926626","","12811.4562680452","","20778.9880719297","","23778.9495679458","","",""
"India","Thousand units","","","","","","","","","","","506.281","","573.146","","575.426","","538.3","","731.925","","1030.715","","1238.737","","1421.984","","1516.791","","1910.465","","2452.819","","","","","","","","","","","","",""
"Iran (Islamic Republic of)","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12738.3261415665","","","","","","","","","","","","","","",""
"Iran (Islamic Republic of)","Thousand units","","","","","","","","","","","","","","","","","","","","","844.064","","923.041","","952.902","","1048.681","","1193.979","","","","","","","","","","","","","","",""
