"Country or Area","Unit","1995","1995 Footnotes","1996","1996 Footnotes","1997","1997 Footnotes","1998","1998 Footnotes","1999","1999 Footnotes","2000","2000 Footnotes","2001","2001 Footnotes","2002","2002 Footnotes","2003","2003 Footnotes","2004","2004 Footnotes","2005","2005 Footnotes","2006","2006 Footnotes","2007","2007 Footnotes","2008","2008 Footnotes","2009","2009 Footnotes","2010","2010 Footnotes","2011","2011 Footnotes","2012","2012 Footnotes","2013","2013 Footnotes","2014","2014 Footnotes","2015","2015 Footnotes","2016","2016 Footnotes"
"Japan","Thousand units","7181","","2638","","2434","","2523.303","","2730.116","","2418.895","","2287.102","","2495.603","","2892.144","","1604.821","","1769.159","","1456.464","","1940.505","","344.188","","465.972","","276.495","","274.121","","188.154","","192.609","","165.42","","75.261","","470.698",""
"Kazakhstan","Thousand units","12","","3","","3","","2.518","","0.33","","0.351","","0.055","","0.001","5","","","","","0.001","","","","","","","","","","","","","","","","","","","","","","0",""
"Kyrgyzstan","Thousand units","","","864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Latvia","Thousand units","9","","10","","10","","2","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lithuania","Mil. USD","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","1"
"Lithuania","Thousand units","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","1"
"Luxembourg","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Luxembourg","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Malaysia","Thousand units","38767","","29431","","33491","","30265","","32957","","36348","","28839","","21735","","27634","","28587","","19245","","28433","","46253","","61539","","58410","","57350","","47889","","28365","","18954","","13242","","8939","","13985",""
"Malta","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Malta","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Mexico","Mil. USD","75.1157619257176","","73.0842515861979","","101.572780565918","","153.501925491967","","175.452955800216","","194.46762794723","","163.59924037603","","230.81085512831","","204.541299436935","","173.241695438878","","148.349795487965","","130.293468429378","","","","","","","","","","","","","","","","","","","","",""
"Mexico","Thousand units","341.2","","378.8","","536.6","","730.8","","919.5","","1074.1","","909.8","","1510.6","","1494","","1177.3","","879.1","","815.7","","","","","","","","","","","","","","","","","","","","",""
"Montenegro","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Montenegro","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Nepal","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","7.70006456746555","","","","","","","","17.1616530234726","6","","","","","","","","","",""
"Netherlands","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Netherlands","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Nigeria","Mil. USD","","","0.0414318066800907","","0.0416843372009149","","0.045438746285722","","0.0398535382469425","","0.0361858062486071","","0.0330842276788223","","0.0305196235443139","","0.0284780457869711","","0.0276924877166321","","0.0280328980277943","","","","","","","","","","","","","","","","","","","","","","",""
"Nigeria","Thousand units","","","","","","","","","","","","","26.164","","26.164","","26.164","","26.164","","26.164","","","","","","","","","","","","","","","","","","","","","","",""
"Norway","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Norway","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Poland","Mil. USD","","","","","","","","","","","","","","","","","","","","","0.24725826641048","","","","","","","","","","","","","","","","","","","","","","",""
"Poland","Thousand units","225","","206","","143","","154","","132","","","","","","","","","","","","15.3","","17.9","","","","","","","","","","","","","","","","","","","","",""
"Portugal","Mil. USD","","","531.867832570036","","488.83736174522","","675.798192196429","","716.303875149036","","707.109191765563","","735.728370215926","","738.22719177577","","906.482607800113","","1006.99682752541","","1048.52310351689","","1066.85930194267","","1166.22754649193","","988.384895310577","","855.262882724035","","1043.45174803659","","1256.72969330611","","1058.31349483014","","828.409810185385","","775.830540396285","","740.120976028185","","902.72475451861","1"
"Portugal","Thousand units","","","4372","","4552","","6102","","6965","","8046","","8652","","8470","","7310","","7805","","8726.861","","9508.352","","9175.594","","7457.682","","7780.881","","10222.951","","9862.801","","8930.25","","8114.11","","7658.979","","8224.279","","8587.141","1"
"Republic of Korea","Thousand units","1123","","1088","","855","","556","","801","","1420","","1692","","1234","","318","","31","","1","","","","","","","","","","","","","","","","","","","","","","",""
"Republic of Moldova","Thousand units","16","","67","","94","","51","","10","","18","","3","","5","","3","","6.4","","3.4","","0.1","","","","","","","","","","","","","","","","","","","","",""
"Romania","Mil. USD","","","","","","","","","","","","","","","0.0196639402361427","","0.00240963341318173","","0.00275764287105145","","0","","0","","0","","","","","","","","","","","","","","","","","","",""
"Romania","Thousand units","29","3","76","3","28","3","10","3","0","3","0","","0","","4","","0","","","","0","","0","","0","","","","","","","","","","","","","","","","","","",""
"Russian Federation","Thousand units","988","","477","","342","","235","","332","","390","","281","","253","","278","","194","","313","","184","","152","","65.1","","107","","28.4","","28","","13.2","","71.6","","45.6","","53.5","","62.2",""
"Serbia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Serbia","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Serbia and Montenegro","Thousand units","0","","1","","0.2","","0","","0.111","7","0.453","","0.163","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Slovakia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Slovakia","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Slovenia","Mil. USD","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","0","","0","","0","","0","","0","","0","1"
"Slovenia","Thousand units","","","","","","","0","","","","","","0","","","","","","","","","","","","","","","","","","","","0","","0","","0","","0","","0","","0","1"
"Spain","Mil. USD","","","","","","","","","","","","","","","","","","","14.9000763628914","","12.435954832612","","16.3082851315483","","17.7926810490838","","46.8744476295037","","43.0649245819708","","35.759460319342","","56.9954850441362","","59.1036588653351","","","","108.792166717755","","","","",""
"Spain","Thousand units","54","","82","","313","","508","","357","","57","","85","","52","","47","","71","","110","","151","","150","","324","","340","","265","","193","","419","","","","635","","","","",""
"Sri Lanka","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","3.82045053328527","","3.75136535009663","","4.72621503246078","","","","5.78430979322772","","","","","","","","","","","","",""
"Sweden","Mil. USD","","","0.447363519021089","","0.523910340167343","","0.628941247222779","","0.726178764636788","","0.43657426360154","","0.387254080548689","","","","","","","","13.3813485856918","","8.15369590278813","","37.3989646045064","","35.1502828498888","","18.237431138681","","11.8737028168133","","0","","0","","1.11468093065011","","0.961989043527818","","0.76598955782572","","0.385774727243728",""
"Sweden","Thousand units","","","","","2","","3","","3","","3","","2","","","","","","","","275","","144.9084","","366.6994","","315.5648","","191.8545","","230.2928","","0","","0","","23.456","","18.936","","17","","8.69",""
"The former Yugoslav Republic of Macedonia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"The former Yugoslav Republic of Macedonia","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"Trinidad and Tobago","Thousand units","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Turkey","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6558019891583","","0.94385010910033","","0.198154158140198","","0.331111054121748",""
"Turkey","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124.943","","66.373","","63.933","","85",""
"Ukraine","Thousand units","125","","47","","25","","10","","27","","36","","26","","33","","21","","106","","18","","2","","0.5","","","","0.9","","0.1","","2","","0.1","","1","","","","","","",""
"United Kingdom","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","61.562151607916","","","","","","6.46809120737677","","6.76253122383075","","7.81664553353169","","","","","","3.21346104682485","1"
"United Kingdom","Thousand units","1480","","1531","","2062","","","","","","505.061","","","","","","","","","","","","","","","","","","","","","","25.331","","27.46","","31.08","","","","","","",""
"United Republic of Tanzania","Thousand units","76","8","54","8","56","8","15","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uzbekistan","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"Viet Nam","Thousand units","111","","93.8","","144.9","","204.8","","139.7","","144.7","","71.4","","67.3","","23.6","","24","","24.9","","23.2","","37.16","","27.2","","0","","0","","","","","","","","","","","","",""

"fnSeqID","Footnote"
"1","Calculated by the Statistics Division of the United Nations, based on Prodcom data."
"2","Twelve months ending 30 June of year stated."
"3","Including radio with tape recording unit."
"4","Production by establishments employing 10 or more persons."
"5","Incomplete coverage."
"6","Including television receivers."
"7","Break in series; data prior to the sign not comparable to following years."
"8","Tanganyika only."
