ID,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Heat thermal storage_Cumulative Rated Capacity_ZA,100000.0,Heat thermal storage,South Africa,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,ZA
Heat thermal storage_Cumulative Rated Power_ZA,50000.0,Heat thermal storage,South Africa,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,ZA
