ID,2011,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative Rated Capacity_DK,36.0,Pumped hydro storage,Denmark,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,DK
Pumped hydro storage_Cumulative Rated Power_DK,6.0,Pumped hydro storage,Denmark,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,DK
