ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Zinc-based battery_Cumulative Rated Capacity_ID,211200.0,Zinc-based battery,Indonesia,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,ID
Zinc-based battery_Cumulative Rated Power_ID,4400.0,Zinc-based battery,Indonesia,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,ID
