ID,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-ion battery_Cumulative Rated Capacity_PH,,Lithium-ion battery,Philippines,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,PH
Lithium-ion battery_Cumulative Rated Power_PH,10000.0,Lithium-ion battery,Philippines,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,PH
