ID,2007,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flow battery_Cumulative Rated Capacity_DK,120.0,Flow battery,Denmark,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,DK
Flow battery_Cumulative Rated Power_DK,15.0,Flow battery,Denmark,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,DK
