ID,2010,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Sodium-based battery_Cumulative Rated Capacity_AE,48000.0,Sodium-based battery,United Arab Emirates,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,AE
Sodium-based battery_Cumulative Rated Power_AE,8000.0,Sodium-based battery,United Arab Emirates,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,AE
