ID,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-ion battery_Cumulative Rated Capacity_RW,2680.0,Lithium-ion battery,Rwanda,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,RW
Lithium-ion battery_Cumulative Rated Power_RW,2680.0,Lithium-ion battery,Rwanda,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,RW
