ID,2012,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flow battery_Cumulative Rated Capacity_ID,500.0,Flow battery,Indonesia,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,ID
Flow battery_Cumulative Rated Power_ID,400.0,Flow battery,Indonesia,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,ID
