ID,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lead-acid battery_Cumulative Rated Capacity_IE,,Lead-acid battery,Ireland,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,IE
Lead-acid battery_Cumulative Rated Power_IE,247.0,Lead-acid battery,Ireland,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,IE
