ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-ion battery_Cumulative Rated Capacity_FO,690.0,Lithium-ion battery,Faroe Islands,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,FO
Lithium-ion battery_Cumulative Rated Power_FO,2300.0,Lithium-ion battery,Faroe Islands,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,FO
