ID,2000,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative Rated Capacity_LT,10800000.0,Pumped hydro storage,Lithuania,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,LT
Pumped hydro storage_Cumulative Rated Power_LT,900000.0,Pumped hydro storage,Lithuania,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,LT
