ID,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative Rated Capacity_BR,,Pumped hydro storage,Brazil,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,BR
Pumped hydro storage_Cumulative Rated Power_BR,20000.0,Pumped hydro storage,Brazil,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,BR
