ID,2004,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative Rated Capacity_PH,,Pumped hydro storage,Philippines,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,PH
Pumped hydro storage_Cumulative Rated Power_PH,709000.0,Pumped hydro storage,Philippines,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,PH
