ID,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Compressed air energy storage_Cumulative Rated Capacity_DE,1000000.0,Compressed air energy storage,Germany,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,DE
Compressed air energy storage_Cumulative Rated Power_DE,200000.0,Compressed air energy storage,Germany,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,DE
