ID,2011,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flywheel_Cumulative Rated Capacity_RO,,Flywheel,Romania,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,RO
Flywheel_Cumulative Rated Power_RO,300.0,Flywheel,Romania,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,RO
