ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flywheel_Cumulative Rated Capacity_NL,,Flywheel,Netherlands,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,NL
Flywheel_Cumulative Rated Power_NL,5000.0,Flywheel,Netherlands,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,NL
