ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flow battery_Cumulative Rated Capacity_AG,12000.0,Flow battery,Antigua and Barbuda,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,AG
Flow battery_Cumulative Rated Power_AG,3000.0,Flow battery,Antigua and Barbuda,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,AG
