ID,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative Rated Capacity_MA,,Pumped hydro storage,Morocco,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,MA
Pumped hydro storage_Cumulative Rated Power_MA,815000.0,Pumped hydro storage,Morocco,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,MA
