ID,2010,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative Rated Capacity_SI,,Pumped hydro storage,Slovenia,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,SI
Pumped hydro storage_Cumulative Rated Power_SI,185000.0,Pumped hydro storage,Slovenia,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,SI
