ID,2012,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Electro-chemical capacitor_Cumulative Rated Capacity_IT,384.0,Electro-chemical capacitor,Italy,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,IT
Electro-chemical capacitor_Cumulative Rated Power_IT,1920.0,Electro-chemical capacitor,Italy,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,IT
