ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Electro-chemical capacitor_Cumulative Rated Capacity_IE,,Electro-chemical capacitor,Ireland,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,IE
Electro-chemical capacitor_Cumulative Rated Power_IE,0.0,Electro-chemical capacitor,Ireland,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,IE
