ID,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flow battery_Cumulative Rated Capacity_PT,60.0,Flow battery,Portugal,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,PT
Flow battery_Cumulative Rated Power_PT,5.0,Flow battery,Portugal,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,PT
