ID,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped hydro storage_Cumulative Rated Capacity_IR,,Pumped hydro storage,Iran,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,IR
Pumped hydro storage_Cumulative Rated Power_IR,1040000.0,Pumped hydro storage,Iran,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,IR
