ID,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-ion battery_Cumulative Rated Capacity_EG,120000.0,Lithium-ion battery,Egypt,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,EG
Lithium-ion battery_Cumulative Rated Power_EG,30000.0,Lithium-ion battery,Egypt,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,EG
