ID,2014,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-ion battery_Cumulative Rated Capacity_AI,250.0,Lithium-ion battery,Anguilla,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,AI
Lithium-ion battery_Cumulative Rated Power_AI,500.0,Lithium-ion battery,Anguilla,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,AI
