ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-ion battery_Cumulative Rated Capacity_JO,,Lithium-ion battery,Jordan,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,JO
Lithium-ion battery_Cumulative Rated Power_JO,20000.0,Lithium-ion battery,Jordan,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,JO
