ID,2012,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Sodium-based battery_Cumulative Rated Capacity_CN,170.0,Sodium-based battery,China,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,CN
Sodium-based battery_Cumulative Rated Power_CN,100.0,Sodium-based battery,China,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,CN
