ID,2014,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Hydrogen storage_Cumulative Rated Capacity_CA,,Hydrogen storage,Canada,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,CA
Hydrogen storage_Cumulative Rated Power_CA,2000.0,Hydrogen storage,Canada,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,CA
