ID,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flow battery_Cumulative Rated Capacity_AT,181.12,Flow battery,Austria,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,AT
Flow battery_Cumulative Rated Power_AT,64.0,Flow battery,Austria,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,AT
