ID,2017,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-ion battery_Cumulative Rated Capacity_CM,400.0,Lithium-ion battery,Cameroon,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,CM
Lithium-ion battery_Cumulative Rated Power_CM,100.0,Lithium-ion battery,Cameroon,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,CM
