ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-ion battery_Cumulative Rated Capacity_MQ,1977.6,Lithium-ion battery,Martinique,kWh,DOE Global Energy Storage Database,Cumulative Rated Capacity,National,MQ
Lithium-ion battery_Cumulative Rated Power_MQ,2472.0,Lithium-ion battery,Martinique,kW,DOE Global Energy Storage Database,Cumulative Rated Power,National,MQ
