Technology Name,Country Name,Metric,Unit,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Data Source,Country Code,Spatial Scale,ID
Washing Machines,US,Cumulative Total Capacity,MW,13.795447595,45.860542005,96.19528323,164.79967127,251.67370612500002,356.81738779500006,480.2307162800001,621.9136915800001,781.8663136950001,960.0885826250002,1125.4475287975001,1277.9431522125,1448.98805989375,1638.5822518412501,1845.9800281850003,2071.181388925,2322.9483075337503,2601.28078401125,2870.29201211375,3129.98199184125,3453.8720697515623,3993.6632353627047,4799.545980583183,5921.710797321506,7410.348177486179,9315.64861298571,11687.802595728605,14577.000617623371,17718.899772977016,21104.110002427034,24723.241246610924,28566.90344616618,32625.706541730295,36890.26047394077,41351.175183435094,46170.10272146522,51357.13584030603,56922.36729223241,62875.889829519256,69198.49723606395,75897.56414385364,82980.46518487546,90454.57499111653,98327.268194564,106686.52673593878,115545.79547296443,124918.51926336453,134818.1429648627,145045.49132740428,155600.0934866788,166481.4785783757,177689.1757381845,189222.71410179467,201081.62280489568,213265.430983177,225773.66777232816,238605.86230803857,251761.54372599776,265240.2411618952,278953.3628402169,292590.0628402169,305228.34992355027,318477.84992355027,332421.7427806931,347846.74320086115,364985.00202439056,380617.3641296537,397109.6207499781,414526.9823537517,431768.9991735134,449157.5158103886,466484.2521923813,484252.51978920354,502644.3739558702,521409.02395587025,539576.2502716597,554410.4752716597,568988.6752716596,585838.5661807505,603788.4033465259,621861.4974641729,639826.4022770071,659972.1750042798,681411.828212836,704146.2795497343,728176.4466620338,753503.2471967932,780127.5988010713,808626.8988010713,Wilson & Grubler,US,National,Washing Machines_Cumulative Total Capacity_US
Washing Machines,World,Cumulative Total Capacity,MW,82.20824183015786,174.28147267993467,277.4034912316847,392.9001520096448,522.25641208096,667.1354233608331,829.399915994291,1011.1361477437638,1214.6807273031734,1442.6506564097122,1697.9769770090356,1983.942456080278,2304.2237926400694,2662.938889587036,3064.6997981676386,3514.6720157779137,4018.6408995014217,4583.08604927175,5215.264617014518,5923.304612886419,6716.309408262948,7951.650703416637,9724.069989240583,12144.677068845434,15343.514175022745,19472.499772203595,24708.80624389988,31141.770225904897,38958.36015556344,48370.97158258615,59620.64290714928,72980.65999449069,88043.32549803724,104945.50421669109,123833.49080820408,144863.6106130655,167758.29991235875,192610.50576792535,219517.07395277233,248578.89922138653,279901.08108742756,313574.7872834435,349710.7953984512,388424.2852082015,429834.99760355125,474067.39889023505,521250.85063254414,571519.7852187693,625013.8873316987,681878.2815131246,741475.1359886262,800728.4513355241,864177.6348473158,933911.9088024071,1002900.6169734646,1074849.2952416877,1154468.123551113,1238388.8113665655,1325197.61581101,1412027.943083737,1500699.431972626,1587511.856972626,1690686.356972626,1795064.6284011975,1911124.3898726262,2044405.415319685,2164446.4347554743,2290716.8777684686,2425830.739437666,2552405.0015671966,2676807.556855512,2799216.7286402686,2915858.6672187196,3041716.0984687195,3167689.7738687196,3291859.7841666145,3394999.957724948,3506453.684024948,3623582.8511976753,3738574.6632407233,3859579.279734841,3979107.4409254827,4117114.574000349,4264253.395581632,4415848.706209183,4571863.305674163,4732423.732170246,4897660.081508818,5066480.081508818,Wilson & Grubler,World,Global,Washing Machines_Cumulative Total Capacity_World
Washing Machines,US,Cumulative Total No. of Units, #,74000.0,246000.0,516000.0,884000.0,1350000.0,1914000.0,2576000.0,3336000.0,4194000.0,5150000.0,6037000.0,6855000.0,7772500.0,8789500.0,9902000.0,11110000.0,12460500.0,13953500.0,15396500.0,16789500.0,18526875.0,20608625.0,23034750.0,25805250.0,28920125.0,32379375.0,36183000.0,40331000.0,44414571.428571425,48433714.28571428,52388428.57142857,56278714.28571428,60104571.428571425,63866000.0,67563000.0,71329250.0,75164750.0,79069500.0,83043500.0,87068100.0,91143300.0,95269100.0,99445500.0,103672500.0,107991750.0,112403250.0,116907000.0,121503000.0,126095769.23076923,130685307.6923077,135271615.3846154,139854692.30769235,144434538.4615385,149011153.8461539,153584538.4615385,158154692.30769235,162721615.3846154,167285307.6923077,171845769.23076925,176403000.00000003,180957000.00000003,185438000.00000003,189453000.00000003,194068000.00000003,199074000.00000003,204530000.00000003,210313000.00000003,216413000.00000003,222854000.00000003,229229000.00000003,235657000.00000003,242061000.00000003,248627000.00000003,255366000.00000003,262447000.0,269052000.0,275925000.0,282867000.0,290371000.0,298362000.0,306405000.0,314397000.0,323356000.0,332887000.0,342990000.0,353665000.0,364912000.0,376731000.0,389122000.0,Wilson & Grubler,US,National,Washing Machines_Cumulative Total No. of Units_US
Washing Machines,World,Cumulative Total No. of Units, #,440972.2738997278,934861.2206674229,1488016.8410472416,2107551.1358726383,2801429.5460770833,3578573.3655060614,4448974.443266517,5423823.650358226,6515654.762300942,7738505.607676784,9108098.554497726,10642042.654937182,12360060.047429373,14284239.527020628,16439320.54416283,18853011.2833621,21556344.911265284,24584078.57451685,27975140.277358603,31773129.384541363,36026877.18458606,40791074.72063612,46126975.961012185,52103185.350233376,58796539.86616111,66293096.924000174,74689240.82877994,83924999.12403767,94084333.24882117,105259600.78608303,117552395.07707107,131074468.79715793,145272646.2032491,160180732.47964486,175834223.0698604,192270388.18958673,209199638.26290482,226636765.8384225,244597007.24120566,263096055.88607234,282150075.99028504,301765058.07444525,321957218.5061126,342743233.8120507,364140253.49128634,386165913.17815095,408838348.1646676,432176207.2919117,456198667.2202087,480925447.0883072,506044447.0883072,530274447.08830726,555469447.0883073,582381447.0883073,608277447.0883073,634565447.0883073,662901447.0883073,692013447.0883073,721384847.0883073,750240847.0883073,779852847.0883073,810632847.0883073,841897847.0883073,876443847.0883073,914109659.0883073,956539948.0883073,1000947646.0883073,1047651364.0883073,1097616933.0883074,1144416036.0883074,1190403836.0883074,1235646536.0883074,1278749836.0883074,1324865536.0883074,1372402772.0883074,1417546863.0883074,1465333816.0883074,1518407019.0883074,1570569806.0883074,1621762447.0883074,1675612669.0883076,1728786848.0883076,1790159818.0883076,1855570396.0883074,1922938084.0335355,1992244961.5723197,2063545839.64111,2136897049.9112895,2210297049.9112897,Wilson & Grubler,World,Global,Washing Machines_Cumulative Total No. of Units_World
Washing Machines,US, Average Capacity of Unit Additions,MW,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.00025929682508040944,0.0003321686826608188,0.0004050405402412281,0.00047791239782163754,0.0005507842554020469,0.0006236561129824562,0.0006965279705628655,0.000769399828143275,0.0008422716857236843,0.0009151435433040938,0.000988015400884503,0.0010608872584649122,0.0011337591160453218,0.001206630973625731,0.0012795028312061404,0.00135237468878655,0.0014252465463669593,0.0014981184039473687,0.001570990261527778,0.0016438621191081876,0.0017167339766885968,0.001789605834269006,0.0018624776918494154,0.0019353495494298248,0.0020082214070102342,0.0020810932645906437,0.002153965122171053,0.0022268369797514617,0.002299708837331871,0.002372580694912281,0.0024454525524926904,0.0025183244100730998,0.002591196267653509,0.002664068125233918,0.0027369399828143276,0.002809811840394737,0.002882683697975146,0.002955555555555556,0.0030090909090909083,0.002994444444444445,0.0028204166666666664,0.003299999999999999,0.003021428571428571,0.0030813025210084037,0.0031411764705882353,0.002703157894736842,0.0027036486262826884,0.002704139357828534,0.00270463008937438,0.0027051208209202256,0.002705611552466071,0.0027061022840119166,0.002729166666666666,0.00265,0.002750526315789474,0.0021583333333333333,0.0021000000000000003,0.0022454545454545457,0.002246256684491979,0.002247058823529412,0.002247860962566845,0.0022486631016042785,0.0022494652406417114,0.0022502673796791447,0.0022510695187165776,0.002251871657754011,0.002252673796791444,0.0023,Wilson & Grubler,US,National,Washing Machines_ Average Capacity of Unit Additions_US
Washing Machines,World, Average Capacity of Unit Additions,MW,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.0001864249675,0.00025929682508040944,0.0003321686826608188,0.0004050405402412281,0.00047791239782163754,0.0005507842554020469,0.0006236561129824562,0.0006965279705628655,0.000769399828143275,0.0008422716857236843,0.0009151435433040938,0.000988015400884503,0.0010608872584649122,0.0011337591160453218,0.001206630973625731,0.0012795028312061404,0.00135237468878655,0.0014252465463669593,0.0014981184039473687,0.001570990261527778,0.0016438621191081876,0.0017167339766885968,0.001789605834269006,0.0018624776918494154,0.0019353495494298248,0.0020082214070102342,0.0020810932645906437,0.002153965122171053,0.0022268369797514617,0.002299708837331871,0.002372580694912281,0.0024454525524926904,0.0025183244100730998,0.002591196267653509,0.002664068125233918,0.0027369399828143276,0.002809811840394737,0.002882683697975146,0.002955555555555556,0.0030090909090909083,0.002994444444444445,0.0028204166666666664,0.003299999999999999,0.003021428571428571,0.0030813025210084037,0.0031411764705882353,0.002703157894736842,0.0027036486262826884,0.002704139357828534,0.00270463008937438,0.0027051208209202256,0.002705611552466071,0.0027061022840119166,0.002729166666666666,0.00265,0.002750526315789474,0.0021583333333333333,0.0021000000000000003,0.0022454545454545457,0.002246256684491979,0.002247058823529412,0.002247860962566845,0.0022486631016042785,0.0022494652406417114,0.0022502673796791447,0.0022510695187165776,0.002251871657754011,0.002252673796791444,0.0023,Wilson & Grubler,World,Global,Washing Machines_ Average Capacity of Unit Additions_World
Washing Machines,US,Maximum Capacity of Unit Additions,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilson & Grubler,US,National,Washing Machines_Maximum Capacity of Unit Additions_US
Washing Machines,World,Maximum Capacity of Unit Additions,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilson & Grubler,World,Global,Washing Machines_Maximum Capacity of Unit Additions_World
