ID,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_CU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,286.0,407.0,473.0,452.0,468.0,516.0,422.0,431.0,362.0,221.0,161.0,186.0,229.0,303.0,357.0,437.0,406.0,385.0,403.0,454.0,433.0,436.0,597.0,780.0,814.0,844.0,998.0,965.0,1043.0,1255.0,1437.0,1188.0,1202.0,1179.0,1205.0,1292.0,1232.0,1557.0,,1394.0,927.0,891.0,1036.0,993.0,1089.0,1360.0,784.0,659.0,1002.0,1309.0,1666.0,1851.0,1808.0,2111.0,2169.0,2199.0,2338.0,2307.0,2365.0,2243.0,2421.0,2582.0,2607.0,2736.0,2931.0,3288.0,3324.0,3333.0,,,,,,,,,,,2136.0,2197.0,2331.0,2313.0,2221.0,2255.0,2298.0,2504.0,in thousands of hectolitres,Beer,Cuba,CU,National,Mitchell,Annual Production
