ID,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Synthetic Filaments_Annual Production_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,8.0,36.0,54.0,61.0,68.0,95.0,101.0,140.0,155.0,181.0,188.0,210.0,240.0,254.0,227.0,332.0,308.0,375.0,412.0,429.0,437.0,409.0,432.0,445.0,thousand metric tons,Synthetic Filaments,Indonesia,ID,National,Mitchell,Annual Production
