ID,1899,1904,1909,1914,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Hydrochloric Acid_Annual Production_US,,,,,,,,,,,,,,,74.0,,50.0,,57.0,,79.0,,110.0,,112.0,,207.0,269.0,311.0,346.0,370.0,310.0,402.0,416.0,448.0,561.0,631.0,620.0,702.0,693.0,760.0,822.0,860.0,749.0,867.0,880.0,826.0,954.0,956.0,1122.0,1243.0,1380.0,1479.0,1585.0,1733.0,1827.0,1905.0,2089.0,2282.0,2181.0,1790.0,2203.0,2420.0,2533.0,2803.0,2619.0,2335.0,2222.0,2238.0,2442.0,2546.0,2170.0,2718.0,2928.0,2965.0,2848.0,3067.0,3235.0,3168.0,3388.0,3542.0,3734.0,4145.0,4226.0,4191.0,4279.0,3970.0,4028.0,4181.0,thousands metric tons,Hydrochloric Acid,United States of America,US,National,Mitchell,Annual Production
