ID,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sugar Output_Annual Production_TH,,,,,,,,,25.0,,,,,,43.0,37.0,39.0,50.0,73.0,120.0,140.0,150.0,151.0,125.0,168.0,320.0,269.0,232.0,189.0,325.0,495.0,640.0,702.0,837.0,985.0,1216.0,1757.0,2361.0,1664.0,1981.0,778.0,1702.0,3017.0,2113.0,2550.0,2393.0,2718.0,2532.0,2638.0,4052.0,3506.0,4055.0,5106.0,3750.0,4027.0,4146.0,4372.0,6243.0,4143.0,5456.0,6157.0,5370.0,6438.0,7425.85,6499.57,4958.64,4765.81,6436.55,7350.16,6681.64,6880.78,in thousand metric tons,Sugar Output,Thailand,TH,National,Mitchell,Annual Production
