ID,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_MA,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,3.0,5.0,5.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,13.0,17.0,39.0,76.0,101.0,103.0,118.0,102.0,97.0,75.0,74.0,95.0,92.0,80.0,127.0,150.0,120.0,103.0,103.0,99.0,89.0,58.0,44.0,23.0,28.0,42.0,25.0,20.0,9.0,22.0,24.0,19.0,14.0,19.0,16.0,17.0,16.0,22.0,23.0,18.0,20.0,13.0,15.0,12.0,11.0,10.0,8.0,5.0,5.0,12.0,10.0,11.0,13.0,10.0,13.0,10.0,11.0,7.0,10.0,14.0,9.0,thousand metric tons,Crude Petroleum,Morocco,MA,National,Mitchell,Annual Production
