ID,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sugar Output_Annual Production_GT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,11.0,11.0,13.0,16.0,15.0,23.0,13.0,15.0,10.0,25.0,25.0,13.0,26.0,17.0,25.0,39.0,56.0,57.0,41.0,36.0,31.0,30.0,33.0,35.0,33.0,35.0,35.0,35.0,41.0,44.0,43.0,44.0,40.0,,58.0,62.0,58.0,64.0,71.0,52.0,58.0,82.0,88.0,98.0,109.0,135.0,142.0,129.0,141.0,127.0,157.0,167.0,161.0,155.0,187.0,225.0,200.0,222.0,171.0,204.0,239.0,271.0,314.0,386.0,545.0,519.0,410.0,377.0,397.0,444.0,,532.0,464.0,576.0,589.0,629.0,712.0,701.0,839.0,918.0,1062.0,1049.0,1131.0,1362.0,1318.0,1390.0,1682.0,1687.0,1675.0,1661.0,1910.0,1801.0,2000.0,2345.4,1872.14,1654.82,1622.64,1839.17,1839.17,in thousand metric tons,Sugar Output,Guatemala,GT,National,Mitchell,Annual Production
