ID,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_DZ,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,3.0,7.0,46.0,85.0,76.0,58.0,34.0,21.0,429.0,1232.0,8632.0,15664.0,20498.0,23646.0,26231.0,26025.0,33268.0,38388.0,42168.0,43854.0,48970.0,36405.0,49339.0,49632.0,45886.0,44120.0,47810.0,51700.0,54043.0,53698.0,47358.0,36943.0,33542.0,31292.0,32422.0,31264.0,31334.0,30433.0,30551.0,34064.0,37021.0,37698.0,36333.0,35184.0,35455.0,35907.0,38009.0,38194.0,39103.0,35592.0,41464.0,40609.0,45601.0,54869.0,59340.0,62545.0,63865.0,64085.0,61585.0,thousand metric tons,Crude Petroleum,Algeria,DZ,National,Mitchell,Annual Production
