ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_TW,,0.9,0.8,1.5,0.9,0.9,1.2,1.3,1.6,1.7,1.9,2.7,2.9,3.3,3.7,4.7,5.8,5.0,8.0,11.0,14.0,14.0,14.0,15.0,15.0,16.0,18.0,23.0,38.0,42.0,46.0,45.0,46.0,45.0,44.0,48.0,50.0,56.0,58.0,67.0,88.0,110.0,44.0,173.0,182.0,204.0,226.0,246.0,278.0,294.0,315.0,326.0,347.0,362.0,378.0,,,,,,,,,,,,in thousands of metric tons,Milk,Taiwan,TW,National,Mitchell,Annual Production
