ID,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_SV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,20.0,21.0,17.0,16.0,15.0,14.0,19.0,8.9,11.0,14.0,16.0,22.0,24.0,32.0,38.0,42.0,,94.0,141.0,194.0,217.0,183.0,158.0,158.0,200.0,169.0,131.0,145.0,139.0,142.0,139.0,128.0,133.0,131.0,129.0,135.0,153.0,184.0,204.0,229.0,237.0,329.0,386.0,484.0,578.0,581.0,414.0,351.0,427.0,420.0,344.0,,,,,,,,,,,,,,,,,,,,,,,,,in thousands of hectolitres,Beer,El Salvador,SV,National,Mitchell,Annual Production
