ID,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_BY,3287.0,3270.0,4691.0,5510.0,5070.0,4908.0,5132.0,5232.0,4490.0,4834.0,4773.0,4683.0,5150.0,5600.0,5868.7,5874.7,6195.3,6547.0,6597.9,in thousands of tons,Milk,Belarus,BY,National,Mitchell,Annual Production
