ID,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_PL,,,,,,,1659.0,1840.0,,1641.0,1651.0,1690.0,2097.0,2511.0,2786.0,2516.0,1928.0,1400.0,1058.0,1172.0,1065.0,1179.0,1407.0,1502.0,,,,,,,,,1529.0,1615.0,2532.0,3458.0,3790.0,4231.0,4978.0,5246.0,5170.0,5195.0,5692.0,6106.0,6590.0,6732.0,7055.0,6563.0,7254.0,7580.0,7735.0,8297.0,8956.0,9453.0,9992.0,10372.0,11211.0,11809.0,12788.0,12442.0,12901.0,12318.0,12069.0,11378.0,11293.0,11155.0,10514.0,10617.0,10306.0,9867.0,11078.0,11300.0,11900.0,12500.0,12082.0,11294.0,13633.0,14139.0,12585.0,14099.0,15205.0,16667.0,19281.0,21017.0,23360.0,25231.0,25163.0,26875.0,28412.0,29794.0,31343.0,33531.0,36351.0,in thousands of hectolitres,Beer,Poland,PL,National,Mitchell,Annual Production
