ID,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sugar Output_Annual Production_CN,,,,,,,,,,200.0,240.0,300.0,450.0,640.0,690.0,720.0,810.0,860.0,900.0,1100.0,440.0,390.0,340.0,440.0,1070.0,1460.0,1590.0,1480.0,1510.0,1210.0,1350.0,1410.0,1550.0,1910.0,1840.0,1740.0,1650.0,1820.0,2270.0,2500.0,2570.0,3170.0,3380.0,3770.0,3800.0,4510.0,5250.0,5060.0,4610.0,6179.0,7197.0,9078.0,8916.0,8528.0,7325.0,6148.0,7091.0,7415.0,8904.0,8521.0,7616.0,7161.0,9805.0,9203.93,9690.159,9545.9212,10081.4257,12266.2917,13496.1302,12343.023200000001,12075.0359,in thousand metric tons,Sugar Output,China,CN,National,Mitchell,Annual Production
