ID,1899,1904,1909,1914,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Nitric Acid_Annual Production_US,,,,,,,,,,,,,,,130.0,,106.0,,87.0,,87.0,,160.0,,152.0,,315.0,388.0,438.0,428.0,406.0,521.0,1079.0,1028.0,1025.0,1212.0,1372.0,1487.0,1602.0,2077.0,2352.0,2352.0,2580.0,2453.0,2789.0,3007.0,3066.0,3329.0,3849.0,4293.0,4444.0,5002.0,5863.0,6057.5,6553.0,6897.0,6929.0,7241.0,7658.0,7425.0,6418.0,6813.0,7244.0,7196.0,8087.0,8373.0,8247.0,6703.0,6320.0,7073.0,6924.0,6110.0,6554.0,7249.0,7574.0,7194.0,7189.0,7296.0,7487.0,7905.0,8019.0,8350.0,9433.0,9285.0,8945.0,8708.0,7074.0,6939.0,6747.0,thousands metric tons,Nitric Acid,United States of America,US,National,Mitchell,Annual Production
