ID,1917,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_AO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,22.0,32.0,41.0,46.0,66.0,74.0,71.0,99.0,150.0,249.0,296.0,319.0,377.0,418.0,458.0,531.0,608.0,708.0,819.0,939.0,1196.0,1250.0,1250.0,1250.0,1300.0,1300.0,1350.0,,674.0,563.0,690.0,650.0,653.0,583.0,531.0,391.0,479.0,410.0,484.0,345.0,,371.0,280.0,797.0,1150.0,1288.0,1609.0,,,,,,,,,in thousand hectolitres,Beer,Angola,AO,National,Mitchell,Annual Production
