ID,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_KZ,3133.0,2301.0,16568.0,,,,,850.0,824.0,1357.0,1732.0,2020.0,2348.0,2780.0,3235.0,3638.0,4110.0,in thousands of hectolitres,Beer,Kazakhstan,KZ,National,Mitchell,Annual Production
