ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_ZA,,1143.0,1619.0,1710.0,1652.0,1797.0,1907.0,1828.0,1893.0,2039.0,2058.0,2137.0,2212.0,2266.0,2412.0,2570.0,2557.0,2504.0,2417.0,2115.0,2291.0,2544.0,2620.0,2808.0,2850.0,2912.0,2687.0,2885.0,2792.0,2478.0,2478.0,2539.0,2529.0,2470.0,2500.0,2580.0,2500.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2557.0,2503.0,2509.0,2515.0,2390.0,2400.0,2450.0,2794.0,2638.0,2851.0,2968.0,2667.0,2540.0,2700.0,2750.0,2750.0,2699.47,2870.87,2970.97,3066.0,3137.0,3104.0,3233.0,in thousand metric tons,Milk,South Africa,ZA,National,Mitchell,Annual Production
