ID,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_PE,344,346,347,335,349,373,489,701,752,1046,1220,1427,1341,1592,1777,1656,1340,1313,1762,2162,2253,2324,2300,2097,1794,1609,1583,1810,1948,1914,1827,1639,1699,1879,1968,2007,2151,2191,2137,2292,2303,2455,2567,2502,2368,2572,2587,2822,2867,3181,3081,3075,3453,3613,3519,3550,3053,3204,3482,3815,3553,3779,4571,7528,9413,9664,9538,9729,8589,9358,9296,9027,8754,7579,6975,6895,6142,6199,6252,6348,6071,5999,5956,5662,5953,5551,4783,4964,4708,4130,3892,4001,4474,3960,in thousand metric tons,Crude Petroleum,Peru,PE,National,Mitchell,Annual Production
