ID,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_CA,,,,,,,,,,,,,,,,,,,744.0,782.0,821.0,770.0,781.0,832.0,801.0,819.0,813.0,903.0,959.0,1059.0,1141.0,1256.0,1171.0,1242.0,1379.0,1511.0,,1764.0,1696.0,1753.0,,2190.0,2360.0,,,,,,1183.0,1676.0,1614.0,1746.0,1672.0,2004.0,2198.0,2384.0,2353.0,2655.0,2993.0,2884.0,2686.0,2377.0,1849.0,1860.0,2368.0,2598.0,2742.0,3062.0,2879.0,3023.0,3592.0,4595.0,4954.0,4731.0,5570.0,6316.0,7083.0,7874.0,8218.0,8204.0,8094.0,8665.0,9455.0,9672.0,9606.0,10098.0,10293.0,10894.0,10649.0,11202.0,11489.0,11688.0,12276.0,12732.0,13056.0,13584.0,14344.0,14786.0,15057.0,15921.0,16864.0,18404.0,19224.0,20347.0,20902.0,21500.0,21712.0,21898.0,22032.0,24106.0,22655.0,23085.0,22658.0,23332.0,23558.0,23237.0,23547.0,,,,,,,,,,,,24352.0,24605.0,24515.0,25551.0,25368.0,19299.0,,,,,in thousands of hectolitres,Beer,Canada,CA,National,Mitchell,Annual Production
