ID,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Gold_Annual Production_KR,0.5,0.1,0.6,0.5,1.6,1.5,1.6,2.1,2.3,2.0,2.0,2.6,2.3,2.8,2.4,2.0,1.9,2.0,1.9,1.6,1.6,0.9,0.5,0.4,0.7,0.4,0.5,0.6,0.8,0.7,1.3,1.3,1.7,2.2,2.5,2.4,4.6,7.6,11.1,14.3,20.8,20.8,23.3,25.0,12.3,13.4,14.1,14.8,22.8,25.7,22.6,28.6,26.2,27.0,,,,,,metric tons,Gold,South Korea,KR,National,Mitchell,Annual Production
