ID,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sugar Output_Annual Production_IR,36.0,24.0,12.0,20.0,23.0,27.0,36.0,48.0,38.0,30.0,50.0,76.0,77.0,88.0,67.0,83.0,92.0,107.0,117.0,106.0,88.0,150.0,168.0,182.0,174.0,212.0,312.0,457.0,521.0,557.0,624.0,645.0,663.0,654.0,645.0,714.0,687.0,673.0,610.0,600.0,380.0,375.0,400.0,722.0,688.0,761.0,817.0,712.0,634.0,602.0,625.0,799.0,949.0,920.0,902.0,905.0,692.0,848.0,863.0,940.0,920.0,900.0,995.0,572.911,491.634,490.239,670.911,540.724,182.93,201.592,389.682,in thousand metric tons,Sugar Output,Iran,IR,National,Mitchell,Annual Production
