ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sulphuric Acid_Annual Production_VE,,,,,,,,,,,,,,,7.0,7.0,12.0,15.0,36.0,51.0,58.0,52.0,49.0,99.0,80.0,68.0,30.0,79.0,68.0,93.0,117.0,82.0,42.0,92.0,128.0,114.0,79.0,113.0,139.0,158.0,156.0,164.0,197.0,172.0,163.0,210.0,277.0,253.0,,,,,,,,,,,,,,,,,thousands metric tons,Sulphuric Acid,Venezuela,VE,National,Mitchell,Annual Production
