ID,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_HU,626.0,490.0,572.0,489.0,464.0,597.0,552.0,439.0,539.0,589.0,689.0,799.0,759.0,765.0,580.0,597.0,506.0,438.0,508.0,474.0,427.0,456.0,487.0,547.0,645.0,669.0,630.0,631.0,522.0,503.0,547.0,645.0,1239.0,1322.0,1587.0,1416.0,1676.0,1597.0,1604.0,1566.0,1448.0,1415.0,1238.0,1317.0,1516.0,1501.0,1688.0,1882.0,2157.0,1908.0,2185.0,2706.0,2951.0,2988.0,3074.0,3054.0,2972.0,977.0,1262.0,,491.0,443.0,768.0,354.0,421.0,612.0,455.0,690.0,671.0,601.0,446.0,310.0,184.0,165.0,167.0,185.0,220.0,241.0,288.0,,,,,,,343.0,166.0,371.0,494.0,472.0,777.0,981.0,1250.0,1686.0,1989.0,2354.0,2408.0,2735.0,3065.0,3318.0,3555.0,3781.0,3826.0,4080.0,4228.0,4440.0,4635.0,4801.0,4814.0,4896.0,5006.0,5027.0,4963.0,5860.0,6456.0,6619.0,6765.0,6998.0,7233.0,7412.0,7841.0,7987.0,7882.0,7830.0,7962.0,8740.0,8963.0,9045.0,9420.0,9722.0,9918.0,9570.0,9162.0,7877.0,8082.0,7697.0,7270.0,6973.0,7163.0,6996.0,7194.0,7142.0,7275.0,7255.0,6467.0,6770.0,7157.0,7186.0,in thousands of hectolitres,Beer,Hungary,HU,National,Mitchell,Annual Production
