ID,1910,1911,1912,1913,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Synthetic Filaments_Annual Production_FR,1.2,,,2.9,,1.5,,2.9,4.0,6.0,6.5,7.9,9.5,13.6,19.0,23.2,20.7,24.0,26.9,27.9,30.2,30.0,35.1,32.9,32.5,26.6,49.3,54.1,55.1,26.5,22.4,46.4,56.6,74.4,73.3,84.1,106.8,77.7,97.8,112.0,121.0,121.0,140.0,149.0,142.0,164.0,175.0,191.0,223.0,241.0,217.0,235.0,219.0,249.0,288.0,256.0,345.0,369.0,400.0,364.0,288.0,337.0,326.0,323.0,312.0,262.0,259.0,247.0,240.0,239.0,221.0,201.0,198.0,196.0,245.0,267.0,276.0,352.0,289.0,thousand metric tons,Synthetic Filaments,France,FR,National,Mitchell,Annual Production
