ID,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_CO,,,,,,,,46.0,61.0,64.0,144.0,920.0,2144.0,2841.0,2911.0,2782.0,2484.0,2237.0,1792.0,2399.0,2434.0,2594.0,2807.0,2984.0,3300.0,3535.0,3408.0,1465.0,1853.0,3133.0,3157.0,3102.0,3455.0,3284.0,4111.0,4711.0,5311.0,6351.0,5454.0,5530.0,5493.0,6104.0,6327.0,6342.0,7261.0,7584.0,7238.0,7059.0,8228.0,8597.0,10123.0,9938.0,9603.0,9010.0,10934.0,11327.0,11127.0,10142.0,9493.0,8686.0,8102.0,7553.0,7106.0,6755.0,6410.0,6501.0,6912.0,7320.0,7851.0,8653.0,8887.0,15289.0,19415.0,18939.0,20382.0,22155.0,21450.0,22170.0,23063.0,23560.0,30253.0,32431.0,33760.0,37267.0,39440.0,35392.0,31159.0,29155.0,27908.0,26714.0,26231.0,26716.0,27345.0,30360.0,in thousand metric tons,Crude Petroleum,Colombia,CO,National,Mitchell,Annual Production
