ID,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,260.0,542.0,850.0,2271.0,3328.0,3772.0,5953.0,13538.0,21000.0,16817.0,7127.0,27001.0,54203.0,76377.0,90918.0,101765.0,111578.0,88440.0,103479.0,102969.0,94760.0,114500.0,104190.0,70920.0,63630.0,61048.0,69240.0,74180.0,72805.0,62097.0,68137.0,85815.0,86335.0,94655.0,97850.0,95260.0,91045.0,93057.0,104439.0,111058.0,102931.0,101505.0,108541.0,112715.0,97957.0,113914.0,122948.0,122488.0,115893.0,107067.0,102499.0,thousand metric tons,Crude Petroleum,Nigeria,NG,National,Mitchell,Annual Production
