ID,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_TJ,475.0,500.0,446.0,370.0,170.0,220.0,240.0,280.0,286.0,351.0,381.0,425.0,450.0,460.0,500.0,533.6,548.0,574.0,602.0,in thousands of tons,Milk,Tajikistan,TJ,National,Mitchell,Annual Production
