ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_PL,,,,,,,,,,,,,,9265.0,,,,,10310.0,,,,,,,,2793.0,3399.0,,,,,9091.0,9293.0,9613.0,9903.0,10278.0,11043.0,11859.0,12302.0,12488.0,12759.0,12861.0,12641.0,12592.0,13331.0,14221.0,14480.0,14642.0,14758.0,14948.0,15147.0,15765.0,16243.0,16667.0,16375.0,16519.0,16935.0,17105.0,16942.0,16480.0,15326.0,15278.0,16081.0,16730.0,16433.0,15778.0,15532.0,15420.0,16404.0,16170.0,14442.0,13153.0,12680.0,12222.0,11642.0,11696.0,12123.0,12596.0,12284.0,11889.0,11884.0,11873.0,11892.0,11822.0,12400.0,11982.4,12096.0,12425.3,12447.2,12278.7,in thousands of tons,Milk,Poland,PL,National,Mitchell,Annual Production
